Code guichet,Column1,Code localité,Code commune,GUICHETS ,Comptes chèques Nombre,Comptes chèques Montant,Comptes d'épargne Nombre,Comptes d'épargne  Montant,Dépôts à terme  Nombre,Dépôts à terme  Montant,Autres comptes Nombre,Autres comptes Montant, Total des comptes Nombre,Total des comptes Montant,Code GPS X,Code GPS Y
0670,,41,,SEBT TATAOUTE                 , 181   , 840   , 421   ," 1,397   ", -     , -     , -     , -     , 602   ," 2,238   ",-8.709339,30.24752
0671,,320,,FASK                          , 135   ," 1,107   ", 563   ," 2,984   ", -     , -     , -     , -     , 698   ," 4,092   ",-9.832557,28.983097
0672,,767,,HAD TAHALA                    , 37   , 239   , 249   , 695   , -     , -     , -     , -     , 286   , 933   ,-9.090218,29.637744
0673,,320,,TAGANTE                       , 315   ," 1,267   ", 458   ," 3,199   ", -     , -     , -     , -     , 773   ," 4,467   ",-9.779536,29.129086
0674,,750,,TIRHMI                        ," 1,082   "," 11,436   "," 1,364   "," 13,532   ", -     , -     , -     , -     ," 2,446   "," 24,968   ",-9.42304,29.582739
0675,,320,,KSABI AIT LAHCEN              , 341   ," 2,056   ", 473   ," 1,917   ", -     , -     , -     , -     , 814   ," 3,973   ",-10.170309,28.996345
0676,,650,,TAN TAN CITE ADMINISTRATIVE   ," 2,926   "," 24,117   "," 4,153   "," 21,288   ", -     , -     , -     , -     ," 7,079   "," 45,405   ",-11.1072314,28.4385298
0677,,750,,SEBT OUIJJANE                 , 156   ," 1,285   ", 362   ," 2,099   ", -     , -     , -     , -     , 518   ," 3,384   ",-9.536908,29.649179
0678,,650,,EL OUATIA                     ," 2,457   "," 21,746   "," 4,335   "," 15,794   ", 1   , 40   , -     , -     ," 6,793   "," 37,580   ",-11.3320971,28.4984952
0679,,20,,DCHEIRA HAY ILHAM             ," 2,363   "," 23,113   "," 2,673   "," 23,679   ", 2   , 82   , -     , -     ," 5,038   "," 46,875   ",-9.52689,30.363767
0680,,41,,TAROUDANNT MEDINA             ," 2,328   "," 16,153   "," 3,465   "," 11,862   ", -     , -     , -     , -     ," 5,793   "," 28,015   ",-8.884576,30.470139
0681,,17,,AOURIR                        ," 4,183   "," 35,495   "," 2,278   "," 18,675   ", 3   , 236   , -     , -     ," 6,464   "," 54,406   ",-9.672411,30.498001
0682,,450,,MARRAKECH SIDI GHANEM         ," 1,828   "," 16,680   "," 1,403   "," 8,194   ", 1   , 70   , -     , -     ," 3,232   "," 24,944   ",-8.0493334,31.6736106
0683,,450,,MARRAKECH ANNAKHILE           ," 1,913   "," 10,561   "," 4,947   "," 26,450   ", -     , -     , -     , -     ," 6,860   "," 37,011   ",-7.9857409,31.6474403
0684,,450,,MARRAKECH BAB KHEMIS          ," 3,491   "," 21,917   "," 8,161   "," 53,829   ", 1   , 110   , -     , -     ," 11,653   "," 75,856   ",-7.98626,31.6365561
0685,,450,,MARRAKECH SIDI ABBAD          ," 10,188   "," 38,710   "," 6,284   "," 39,143   ", 7   , 445   , -     , -     ," 16,479   "," 78,298   ",-8.0176324,31.6562171
0686,,450,,MARRAKECH AL FADL             ," 1,280   "," 14,784   "," 1,137   "," 16,744   ", 2   , 525   , -     , -     ," 2,419   "," 32,053   ",-8.0251748,31.6778666
0687,,450,,MARRAKECH DIOUR ECHCHOUHADA   ," 8,628   "," 50,887   "," 24,540   "," 104,250   ", 3   , 383   , -     , -     ," 33,171   "," 155,519   ",-7.9620181,31.6067673
0688,,450,,MARRAKECH SIDI YOUSSEF BEN ALI, -     , -     , 1   , 0   , -     , -     , -     , -     , 1   , 0   ,-7.9625344,31.6070197
0689,,450,,TAMESLOUHTE                   ," 1,079   "," 5,014   "," 2,550   "," 10,809   ", -     , -     , -     , -     ," 3,629   "," 15,823   ",-8.097289,31.496467
0690,,450,,MARRAKECH AMERCHICH           ," 16,510   "," 48,175   "," 13,772   "," 53,340   ", 1   , 100   , -     , -     ," 30,283   "," 101,615   ",-8.0037949,31.6576806
0691,,465,,AIT HADI                      , 257   ," 1,611   ", 671   ," 5,639   ", -     , -     , -     , -     , 928   ," 7,250   ",-8.770705,31.396401
0692,,450,,SIDI ZOUINE                   , 867   ," 6,205   "," 2,523   "," 19,288   ", -     , -     , -     , -     ," 3,390   "," 25,493   ",-8.350586,31.664039
0693,,450,,MARRAKECH HAY EL MASSIRA      ," 5,925   "," 46,583   "," 14,020   "," 85,927   ", 2   , 20   , -     , -     ," 19,947   "," 132,531   ",-8.060363,31.629133
0694,,453,,TNINE OUDAYA                  ," 1,808   "," 9,999   "," 2,972   "," 15,342   ", -     , -     , -     , -     ," 4,780   "," 25,341   ",-8.246902,31.634792
0695,,450,,LALLA TAKARKOUSTE             , 876   ," 7,967   "," 1,757   "," 10,193   ", -     , -     , -     , -     ," 2,633   "," 18,160   ",-8.131945,31.358174
0696,,450,,TIZGUINE                      , 497   ," 1,489   "," 1,145   "," 8,194   ", -     , -     , -     , -     ," 1,642   "," 9,683   ",-8.319118,31.243402
0697,,450,,MARRAKECH BAB RHMATE          ," 3,693   "," 23,665   "," 9,410   "," 54,167   ", 1   , 15   , -     , -     ," 13,104   "," 77,847   ",-7.9761118,31.6243734
0698,,450,,KETTARA                       , 695   ," 2,179   ", 711   ," 4,224   ", -     , -     , -     , -     ," 1,406   "," 6,403   ",-8.182229,31.86503
0699,,450,,MARRAKECH DOUAR IZIKI         ," 5,405   "," 43,694   "," 10,214   "," 60,328   ", 1   , 20   , -     , -     ," 15,620   "," 104,043   ",-8.0588311,31.6249032
0700,,450,,MARRAKECH HAY HASSANI         ," 3,584   "," 29,493   "," 8,821   "," 57,229   ", -     , -     , -     , -     ," 12,405   "," 86,722   ",-8.041658,31.630902
0701,,450,,IGOUDAR                       , 547   ," 2,427   "," 1,230   "," 7,228   ", -     , -     , -     , -     ," 1,777   "," 9,656   ",-8.256215,31.267474
0702,,190,,EL AAMRIA                     ," 1,075   "," 8,060   "," 1,824   "," 18,555   ", -     , -     , -     , -     ," 2,899   "," 26,614   ",-7.262751,32.209544
0703,,476,,TNINE OURIKA                  , 856   ," 5,529   "," 2,470   "," 11,438   ", -     , -     , -     , -     ," 3,326   "," 16,967   ", -7.788486,31.375209
0704,,457,,RHMATE                        ," 1,465   "," 9,041   "," 2,946   "," 16,108   ", -     , -     , -     , -     ," 4,411   "," 25,149   ",-7.802621,31.422511
0705,,450,,MARRAKECH HAY MOHAMMADI       ," 35,085   "," 82,615   "," 16,048   "," 80,660   ", 1   , 28   , -     , -     ," 51,134   "," 163,302   ",-7.996373,31.650498
0706,,450,,MARRAKECH PPAL                ," 27,017   "," 199,468   "," 33,217   "," 149,256   ", 5   ," 3,636   ", -     , -     ," 60,239   "," 352,361   ",-8.0093873,31.6325505
0707,,450,,MARRAKECH DAOUDIATE           , 930   ," 8,265   "," 1,264   "," 12,162   ", -     , -     , -     , -     ," 2,194   "," 20,427   ",-7.9916096,31.6503424
0708,,450,,MARRAKECH EL BAHIA            ," 2,334   "," 26,040   "," 3,582   "," 24,785   ", 1   , 12   , -     , -     ," 5,917   "," 50,836   ",-7.9845661,31.6220186
0709,,450,,MARRAKECH RIAD EL AROUSS      , -     , -     , 2   , 62   , -     , -     , -     , -     , 2   , 62   ,-7.9909846,31.634196
0710,,450,,MARRAKECH MHAMID              ," 2,168   "," 18,255   "," 3,764   "," 25,139   ", 1   , 20   , -     , -     ," 5,933   "," 43,414   ",-8.039267,31.587968
0711,,450,,MARRAKECH BAB AGNAOU          , -     , -     , 1   , 0   , -     , -     , -     , -     , 1   , 0   ,-7.9910906,31.6184967
0712,,450,,MARRAKECH MENARA              , 32   ," 1,420   ", 84   , 510   , -     , -     , -     , -     , 116   ," 1,930   ",-8.0273044,31.6025526
0713,,450,,MARRAKECH B.E.F.R.A           ," 4,297   "," 25,267   ", 761   ," 3,179   ", -     , -     , -     , -     ," 5,058   "," 28,445   ",-8.034879,31.61473
0714,,450,,MARRAKECH ATLAS               ," 2,056   "," 19,375   "," 1,572   "," 17,795   ", 5   , 385   , -     , -     ," 3,633   "," 37,556   ",-8.050645,31.6004966
0715,,450,,MARRAKECH CAMP EL GHOUL       , 775   ," 6,998   ", 196   ," 1,385   ", -     , -     , -     , -     , 971   ," 8,383   ",-8.0213714,31.6369135
0716,,450,,MARRAKECH GARE                , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-8.018775,31.6298158
0717,,461,,AMIZMIZ                       ," 1,942   "," 16,197   "," 2,999   "," 20,637   ", -     , -     , -     , -     ," 4,941   "," 36,835   ",-8.241934,31.222124
0718,,201,,BENGUERIR VILLE               ," 4,661   "," 31,772   "," 4,141   "," 22,511   ", 1   , 10   , -     , -     ," 8,803   "," 54,293   ",-7.957229,32.236256
0719,,465,,CHICHAOUA                     ," 2,974   "," 23,706   "," 4,556   "," 25,457   ", -     , -     , -     , -     ," 7,530   "," 49,163   ",-8.766618,31.541319
0720,,81,,DEMNATE                       ," 4,918   "," 40,173   "," 6,047   "," 46,841   ", -     , -     , -     , -     ," 10,965   "," 87,014   ",-7.004567,31.731685
0721,,81,,DEMNATE IMLIL                 , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-7.010361,31.756114
0722,,190,,EL KELAA DES SRARHNA PPAL     ," 11,206   "," 85,545   "," 11,670   "," 115,945   ", 2   , 506   , -     , -     ," 22,878   "," 201,996   ",-7.4062564,32.053774
0723,,471,,IMI N TANOUNTE                ," 3,893   "," 27,479   "," 7,431   "," 77,039   ", -     , -     , -     , -     ," 11,324   "," 104,519   ",-8.84798,31.17716
0724,,204,,SKHOUR REHAMNA                , 960   ," 3,843   "," 1,767   "," 9,646   ", -     , -     , -     , -     ," 2,727   "," 13,489   ",-7.914826,32.483226
0725,,450,,MARRAKECH MEDINA              ," 8,873   "," 67,492   "," 31,241   "," 165,724   ", 5   , 720   , -     , -     ," 40,119   "," 233,936   ",-7.9896247,31.6248689
0726,,454,,AIT OURIR                     ," 4,193   "," 23,258   "," 4,224   "," 18,873   ", -     , -     , -     , -     ," 8,417   "," 42,131   ",-7.6671,31.562756
0727,,550,,OUARZAZATE PPAL               ," 15,502   "," 99,767   "," 15,124   "," 60,163   ", 7   , 220   , -     , -     ," 30,633   "," 160,150   ",-6.9106633,30.9204919
0728,,550,,OUARZAZATE TARMIGT            ," 1,025   "," 6,112   ", 811   ," 4,832   ", -     , -     , -     , -     ," 1,836   "," 10,944   ",-6.911028,30.9010095
0729,,550,,OUARZAZATE TASSOUMAATE        ," 2,267   "," 16,084   "," 1,665   "," 10,760   ", -     , -     , -     , -     ," 3,932   "," 26,844   ",-6.9296801,30.9238512
0730,,550,,OUARZAZATE TAOURIRT           , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.8941422,30.9233486
0731,,550,,OUARZAZATE FAR                ," 2,967   "," 16,980   ", 349   ," 2,964   ", -     , -     , -     , -     ," 3,316   "," 19,944   ",-6.910859,30.917229
0732,,565,,ZAGORA                        ," 5,908   "," 45,286   "," 5,259   "," 18,533   ", -     , -     , -     , -     ," 11,167   "," 63,820   ",-5.8399174,30.3252258
0733,,561,,TALIOUINE                     ," 1,872   "," 14,973   "," 2,716   "," 12,319   ", -     , -     , -     , -     ," 4,588   "," 27,292   ",-7.924058,30.532071
0734,,563,,TAZNAKHTE                     ," 1,642   "," 9,173   "," 2,724   "," 11,498   ", -     , -     , -     , -     ," 4,366   "," 20,670   ",-7.203732,30.577676
0735,,556,,EL KELAA MGOUNA               ," 5,678   "," 46,654   "," 5,569   "," 32,114   ", -     , -     , -     , -     ," 11,247   "," 78,768   ",-6.1295182,31.2367794
0736,,553,,SKOURA AHL AL OUST            ," 1,573   "," 11,574   "," 3,282   "," 16,126   ", -     , -     , -     , -     ," 4,855   "," 27,699   ",-6.556027,31.063494
0737,,568,,TAGOUNITE                     ," 1,890   "," 14,878   "," 1,011   "," 5,590   ", -     , -     , -     , -     ," 2,901   "," 20,468   ",-5.5820927,29.9725018
0738,,566,,AGDZ                          ," 2,654   "," 17,132   "," 2,279   "," 14,085   ", -     , -     , -     , -     ," 4,933   "," 31,217   ",-6.451807,30.695792
0739,,569,,TAZZARINE                     ," 2,039   "," 18,168   "," 1,244   "," 5,077   ", -     , -     , -     , -     ," 3,283   "," 23,245   ",-5.56693,30.781838
0740,,559,,TINERHIR                      ," 5,874   "," 59,467   "," 9,690   "," 43,159   ", -     , -     , -     , -     ," 15,564   "," 102,626   ",-5.5305487,31.521328
0741,,555,,BOUMALNE DU DADES             ," 3,088   "," 24,920   "," 3,131   "," 15,395   ", -     , -     , -     , -     ," 6,219   "," 40,314   ",-5.9837186,31.3702739
0742,,685,,FOUM ZGUID                    ," 1,991   "," 18,804   "," 2,193   "," 7,404   ", -     , -     , -     , -     ," 4,184   "," 26,208   ",-6.873051,30.085248
0743,,558,,MSEMRIR                       , 286   ," 1,341   ", 614   ," 4,904   ", -     , -     , -     , -     , 900   ," 6,245   ",-5.821614,31.694929
0744,,550,,KHEMIS DADES                  , 933   ," 7,847   "," 1,140   "," 7,039   ", -     , -     , -     , -     ," 2,073   "," 14,886   ",-6.031333,31.306491
0745,,567,,MHAMID                        ," 1,303   "," 11,007   ", 964   ," 3,871   ", -     , -     , -     , -     ," 2,267   "," 14,878   ",-5.718899,29.825411
0746,,550,,AMERZGANE                     , 631   ," 3,755   ", 669   ," 3,133   ", -     , -     , -     , -     ," 1,300   "," 6,888   ",-7.210615,31.045114
0747,,552,,IGHREM NOUGDAL                ," 1,931   "," 12,843   "," 2,878   "," 15,128   ", -     , -     , -     , -     ," 4,809   "," 27,970   ",-7.421109,31.229521
0748,,557,,IKNIOUEN                      , 629   ," 3,760   ", 995   ," 6,440   ", -     , -     , -     , -     ," 1,624   "," 10,200   ",-5.673095,31.168958
0749,,465,,ARBAA DOUIRANE                , 699   ," 3,689   ", 728   ," 4,625   ", -     , -     , -     , -     ," 1,427   "," 8,314   ",-8.779326,31.213324
0750,,550,,TOUNDOUTE                     ," 1,207   "," 9,123   "," 1,777   "," 8,407   ", -     , -     , -     , -     ," 2,984   "," 17,530   ",-6.587438,31.272224
0751,,550,,TARHZOUTE NAIT ATTA           , 844   ," 5,247   "," 1,149   "," 4,647   ", -     , -     , -     , -     ," 1,993   "," 9,894   ",-5.422493,31.455952
0752,,565,,TAMEGROUTE                    ," 1,311   "," 9,828   "," 1,426   "," 6,598   ", -     , -     , -     , -     ," 2,737   "," 16,426   ",-5.688552,30.262118
0753,,565,,NKOB                          ," 1,007   "," 8,889   "," 1,189   "," 6,809   ", -     , -     , -     , -     ," 2,196   "," 15,698   ",-5.86436,30.871362
0754,,205,,TNINE BOUCHANE                , 466   ," 2,496   ", 669   ," 5,458   ", -     , -     , -     , -     ," 1,135   "," 7,953   ",-8.318346,32.28765
0755,,550,,TALOUET                       , 685   ," 4,704   ", 944   ," 6,076   ", 1   , 11   , -     , -     ," 1,630   "," 10,791   ",-7.240888,31.289698
0756,,450,,MARRAKECH ALLA AL FASSI       ," 3,422   "," 20,817   "," 1,641   "," 13,520   ", 1   , 298   , -     , -     ," 5,064   "," 34,634   ",-8.000139,31.645182
0757,,450,,MARRAKECH AZLI (ROUT          ," 1,583   "," 15,601   "," 1,314   "," 9,919   ", 1   , 92   , -     , -     ," 2,898   "," 25,612   ",-8.0405277,31.6250563
0758,,430,,LAAYOUNE PAL                  ," 13,024   "," 81,126   "," 17,165   "," 59,922   ", 1   , 20   , -     , -     ," 30,190   "," 141,069   ",-13.2028748,27.1615514
0759,,430,,LAAYOUNE KHAT RMLA            , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-13.1994617,27.1494945
0760,,430,,LAAYOUNE HAY ERRAHMA          ," 2,795   "," 21,652   "," 2,698   "," 13,431   ", -     , -     , -     , -     ," 5,493   "," 35,084   ",-13.1931827,27.1400059
0761,,430,,LAAYOUNE SOUK JEMAL           , 772   ," 6,016   ", 743   ," 4,789   ", -     , -     , -     , -     ," 1,515   "," 10,805   ",-13.2154343,27.1625668
0762,,430,,LAAYOUNE HAY TAAOUN           ," 1,098   "," 7,545   "," 1,026   "," 3,751   ", -     , -     , -     , -     ," 2,124   "," 11,296   ",-13.204078,27.144398
0763,,430,,LAAYOUNE AEREPORT             , -     , -     , 10   , 1   , -     , -     , -     , -     , 10   , 1   ,-13.2167566,27.1552546
0764,,430,,LAAYOUNE FAR                  ," 3,040   "," 17,353   ", 407   ," 1,988   ", -     , -     , -     , -     ," 3,447   "," 19,341   ",-13.193936,27.15988
0765,,430,,LAAYOUNE 4EME BAFRA           ," 1,238   "," 9,380   ", 222   , 992   , -     , -     , -     , -     ," 1,460   "," 10,372   ",-13.219471,27.138438
0766,,430,,LAAYOUNE QUARTIER ADMINISTRATI, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-13.1980804,27.1546664
0767,,430,,LAAYOUNE RHIBA                , 626   ," 4,463   ", 599   ," 3,801   ", -     , -     , -     , -     ," 1,225   "," 8,264   ",-13.1994644,27.1446268
0768,,430,,LAAYOUNE MAKKA                , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-13.1995771,27.155584
0769,,430,,LAAYOUNE AL MASSIRA           ," 1,966   "," 17,013   "," 1,845   "," 10,047   ", -     , -     , -     , -     ," 3,811   "," 27,059   ",-13.1874441,27.154275
0770,,430,,LAAYOUNE PORT                 ," 3,600   "," 28,473   "," 6,751   "," 10,617   ", 2   , 20   , -     , -     ," 10,353   "," 39,110   ",-13.415124,27.097588
0771,,430,,LAAYOUNE VILLE                ," 3,256   "," 26,397   "," 4,027   "," 13,690   ", -     , -     , -     , -     ," 7,283   "," 40,087   ",-13.1849671,27.1463333
0772,,430,,LAAYOUNE HAY AMAL             ," 3,890   "," 29,733   "," 3,466   "," 20,977   ", -     , -     , -     , -     ," 7,356   "," 50,710   ",-13.168619,27.13084
0773,,450,,MARRAKECH MASSIRA 2           ," 2,586   "," 19,793   "," 2,447   "," 22,370   ", 2   , 30   , -     , -     ," 5,035   "," 42,193   ",-8.0607623,31.6387244
0774,,430,,LAAYOUNE ENNAHDA              ," 2,670   "," 18,916   "," 1,571   "," 5,259   ", 2   , 20   , -     , -     ," 4,243   "," 24,195   ",-13.4092775,27.0968116
0775,,260,,ESSEMARA PAL                  ," 7,821   "," 45,495   "," 8,359   "," 27,274   ", -     , -     , -     , -     ," 16,180   "," 72,769   ",-11.67056,26.74019
0776,,260,,ESSEMARA ECHAHID              , 462   ," 5,312   ", 82   , 592   , -     , -     , -     , -     , 544   ," 5,904   ",-11.677458,26.738317
0777,,260,,ESSEMARA FAR                  ," 1,567   "," 7,319   ", -     , -     , -     , -     , -     , -     ," 1,567   "," 7,319   ",-11.678875,26.739306
0778,,130,,BOUJDOUR                      ," 5,135   "," 40,813   "," 11,284   "," 36,737   ", -     , -     , -     , -     ," 16,419   "," 77,550   ",-14.482306,26.127382
0779,,531,,AOUSSERD                      , 159   ," 1,387   ", 25   , 48   , -     , -     , -     , -     , 184   ," 1,435   ",-14.331043,22.548334
0780,,530,,DAKHLA PAL                    ," 11,649   "," 82,048   "," 16,031   "," 28,745   ", -     , -     , -     , -     ," 27,680   "," 110,792   ",-15.930047,23.700744
0781,,530,,DAKHLA BIR ANZARANE           ," 4,281   "," 30,876   "," 1,473   "," 4,379   ", -     , -     , -     , -     ," 5,754   "," 35,255   ",-15.934529,23.700339
0782,,530,,DAKHLA FAR                    ," 4,792   "," 27,879   ", 851   ," 1,036   ", -     , -     , -     , -     ," 5,643   "," 28,915   ",-13.219471,27.138438
0783,,324,,ZAG                           ," 6,403   "," 43,327   "," 2,096   "," 6,900   ", -     , -     , -     , -     ," 8,499   "," 50,227   ",-9.296279,28.022033
0784,,90,,FOUM OUDI                     , 541   ," 4,229   "," 1,306   "," 7,552   ", -     , -     , -     , -     ," 1,847   "," 11,781   ",-6.429955,32.278491
0785,,70,,AZILAL                        ," 6,562   "," 45,866   "," 7,341   "," 37,250   ", -     , -     , -     , -     ," 13,903   "," 83,116   ",-6.5660262,31.9674955
0786,,70,,AZILAL MEDINA                 , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.579115,31.955394
0787,,76,,TANNANT                       ," 1,308   "," 8,534   "," 1,864   "," 15,586   ", -     , -     , -     , -     ," 3,172   "," 24,120   ",-6.941659,31.862488
0788,,74,,BZOU                          ," 1,217   "," 11,128   "," 1,352   "," 12,840   ", -     , -     , -     , -     ," 2,569   "," 23,968   ",-7.056243,32.091074
0789,,72,,TABANNT                       , 265   ," 1,303   ", 368   ," 1,274   ", -     , -     , -     , -     , 633   ," 2,577   ",-6.421074,31.658381
0790,,71,,AIT MHAMED                    , 332   ," 1,232   ", 741   ," 2,874   ", -     , -     , -     , -     ," 1,073   "," 4,106   ",-6.474043,31.878496
0791,,70,,BNI AYAT                      , 839   ," 6,603   "," 1,191   "," 12,691   ", -     , -     , -     , -     ," 2,030   "," 19,294   ",-6.583632,32.216709
0792,,190,,EL KELAA DES SRARHNA VILLE    ," 2,561   "," 16,327   "," 5,122   "," 24,703   ", 2   , 50   , -     , -     ," 7,685   "," 41,081   ",-7.408602,32.0465491
0793,,190,,EL KELAA DES SRARHNA EL QODS  ," 2,064   "," 15,540   "," 4,688   "," 33,073   ", -     , -     , -     , -     ," 6,752   "," 48,613   ",-7.397436,32.0601595
0800,,90,,FOUM EL ANSER                 , 515   ," 2,574   "," 1,390   "," 6,339   ", -     , -     , -     , -     ," 1,905   "," 8,913   ",-6.262038,32.37293
0801,,90,,SIDI JABER                    , 997   ," 10,295   "," 2,475   "," 17,438   ", 1   , 100   , -     , -     ," 3,473   "," 27,833   ",-6.453215,32.369941
0802,,100,,KHEMIS OULED AYAD             ," 2,072   "," 17,377   "," 3,367   "," 42,608   ", -     , -     , -     , -     ," 5,439   "," 59,985   ",-6.7999229,32.2003244
0803,,90,,BENI MELLAL OULED HAMDANE     ," 11,597   "," 41,852   "," 6,797   "," 47,912   ", 2   ," 1,487   ", -     , -     ," 18,396   "," 91,251   ",-6.3675846,32.3361831
0804,,91,,OULED MBARK                   ," 1,336   "," 9,786   "," 2,634   "," 20,801   ", -     , -     , -     , -     ," 3,970   "," 30,587   ",-6.455981,32.281142
0805,,92,,OULED YAICHE                  ," 1,186   "," 9,072   "," 2,668   "," 30,511   ", -     , -     , -     , -     ," 3,854   "," 39,583   ",-6.328113,32.4354365
0806,,90,,BENI MELLAL PPAL              ," 22,059   "," 109,035   "," 16,589   "," 112,103   ", 2   ," 1,600   ", -     , -     ," 38,650   "," 222,739   ",-6.3592816,32.3334411
0807,,90,,BENI MELLAL LAAYOUNE          , 4   , 33   , -     , -     , -     , -     , -     , -     , 4   , 33   ,-6.3501513,32.3406115
0808,,90,,BENI MELLAL SIDI ABDELHALIM   , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.3493091,32.3352156
0809,,94,,DAR OULED ZIDOUH              ," 1,047   "," 9,281   "," 2,308   "," 39,136   ", -     , -     , -     , -     ," 3,355   "," 48,417   ",-6.89751,32.308009
0810,,84,,OUAOUIZERHT                   ," 2,096   "," 17,800   "," 2,616   "," 16,886   ", -     , -     , -     , -     ," 4,712   "," 34,686   ",-6.353901,32.158766
0811,,85,,AFOURER                       ," 2,180   "," 21,856   "," 4,364   "," 39,420   ", -     , -     , -     , -     ," 6,544   "," 61,276   ",-6.5315974,32.2119568
0812,,90,,BENI MELLAL AIN ASSERDOUNE    ," 7,297   "," 42,360   "," 8,217   "," 62,049   ", -     , -     , -     , -     ," 15,514   "," 104,409   ",-6.3447252,32.3403803
0813,,75,,AIT ATTAB                     ," 1,149   "," 10,133   "," 1,369   "," 10,249   ", -     , -     , -     , -     ," 2,518   "," 20,382   ",-6.710672,32.110637
0814,,98,,TAGHZIRT                      ," 1,152   "," 8,263   "," 2,985   "," 28,776   ", -     , -     , -     , -     ," 4,137   "," 37,039   ",-6.20745,32.437782
0815,,88,,TILOUGGUITE                   , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.211892,32.029326
0816,,70,,BINE EL OUIDANE               , 259   ," 1,473   ", 485   ," 2,823   ", -     , -     , -     , -     , 744   ," 4,296   ",-6.460546,32.108388
0817,,70,,TNINE TIMOULILT               , 349   ," 2,109   ", 704   ," 6,309   ", -     , -     , -     , -     ," 1,053   "," 8,418   ",-6.464727,32.202888
0818,,621,,BERRECHID PPAL                ," 6,045   "," 47,213   "," 12,994   "," 89,670   ", 1   , 650   , -     , -     ," 19,040   "," 137,533   ",-7.588512,33.265857
0819,,621,,BERRECHID YASMINA             ," 2,650   "," 21,007   "," 2,325   "," 24,101   ", 1   , 50   , -     , -     ," 4,976   "," 45,158   ",-7.5812638,33.263377
0820,,610,,DEROUA OULED ZIANE            ," 6,075   "," 42,795   "," 6,808   "," 50,114   ", 2   , 120   , -     , -     ," 12,885   "," 93,029   ",-7.540778,33.374755
0821,,794,,NOUACEUR                      , 231   ," 1,702   ", 289   ," 2,364   ", -     , -     , -     , -     , 520   ," 4,066   ",-7.547943,33.373548
0822,,70,,TISLIT                        , 60   , 335   , 169   ," 1,470   ", -     , -     , -     , -     , 229   ," 1,805   ",-6.857346,31.97454
0823,,621,,BERRECHID HAY HASSANI         ," 3,215   "," 16,657   "," 10,153   "," 77,367   ", 4   , 149   , -     , -     ," 13,372   "," 94,173   ",-7.5737939,33.2694142
0824,,405,,BEJJAAD 11 JANVIER            ," 1,268   "," 9,163   "," 3,276   "," 30,486   ", -     , -     , -     , -     ," 4,544   "," 39,649   ",-6.39606,32.769197
0825,,400,,TACHREFT                      , 101   , 479   , 447   ," 4,566   ", -     , -     , -     , -     , 548   ," 5,044   ",-6.47562,32.834698
0826,,406,,TLETA CHOUGRANE               , 180   , 501   , 334   ," 2,782   ", -     , -     , -     , -     , 514   ," 3,283   ",-6.380289,32.8977
0827,,400,,HAD BNI BATAO                 , 188   , 912   , 458   ," 2,536   ", -     , -     , -     , -     , 646   ," 3,448   ",-6.289997,32.828772
0828,,405,,BEJJAAD PPAL                  ," 3,807   "," 39,886   "," 8,481   "," 98,016   ", 2   , 130   , -     , -     ," 12,290   "," 138,032   ",-6.3908833,32.770086
0829,,101,,FKIH BEN SALAH PPAL           ," 7,441   "," 67,896   "," 13,067   "," 150,784   ", 1   , 800   , -     , -     ," 20,509   "," 219,479   ",-6.6869429,32.5049052
0830,,95,,SEBT OULED NEMMA              ," 4,748   "," 31,801   "," 8,062   "," 71,076   ", -     , -     , -     , -     ," 12,810   "," 102,877   ",-6.7012766,32.294479
0831,,90,,SIDI AISSA BEN ALI            , 553   ," 2,657   ", 326   ," 5,039   ", -     , -     , -     , -     , 879   ," 7,696   ",-6.653021,32.342907
0832,,95,,SEBT OULAD NEMMA AVENUE DES FA, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-6.7022395,32.2949189
0833,,90,,BENI MELLAL HAY MOHAMMADI     ," 3,185   "," 29,254   "," 10,559   "," 86,471   ", 1   , 11   , -     , -     ," 13,745   "," 115,736   ",-6.358777,32.346993
0834,,108,,HAD BRADIA                    , 794   ," 7,675   "," 1,971   "," 25,127   ", -     , -     , -     , -     ," 2,765   "," 32,802   ",-6.536264,32.448498
0835,,108,,HAD BRADIA SANABIL            , 462   ," 4,905   ", 464   ," 6,708   ", -     , -     , -     , -     , 926   ," 11,613   ",-6.540706,32.453595
0836,,103,,BNI OUKIL                     , 268   ," 1,392   ", 589   ," 5,927   ", 1   , 19   , -     , -     , 858   ," 7,337   ",-6.838002,32.574637
0837,,101,,FKIH BEN SALAH GARE           ," 1,971   "," 23,082   "," 3,680   "," 35,061   ", 3   ," 1,070   ", -     , -     ," 5,654   "," 59,213   ",-6.687943,32.490189
